"","IWC_PK","SAMPLE_DATE","SHIFT","PORT_FK","NUM_VESSEL","IWC_ORDER","REMARKS","SYS_CREATE_TIME","SYS_MODIFY_TIME","LOAD_TABLE","LOAD_DATETIME","LOAD_USER"
"205",175324,"2006-08-29","P",6,1,6,NA,NA,"2006-08-31 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"206",175325,"2006-08-29","P",3,1,7,NA,NA,"2006-08-31 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"207",175326,"2006-08-29","P",5,3,9,NA,NA,"2006-08-31 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"208",175327,"2006-08-29","P",4,1,10,NA,NA,"2006-08-31 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"209",175328,"2006-09-06","A",1,10,1,NA,NA,"2006-09-11 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"210",175329,"2006-09-06","A",2,3,4,NA,NA,"2006-09-11 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"211",175330,"2006-09-06","A",3,1,7,NA,NA,"2006-09-11 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"212",175331,"2006-09-06","P",1,5,1,NA,NA,"2006-09-11 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"213",175332,"2006-09-06","P",2,3,4,NA,NA,"2006-09-11 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"214",175333,"2006-09-06","P",3,1,7,NA,NA,"2006-09-11 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"215",175334,"2006-09-06","P",4,1,10,NA,NA,"2006-09-11 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"216",175335,"2006-09-20","A",1,2,1,NA,NA,"2006-09-29 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"217",175336,"2006-09-20","A",3,2,7,NA,NA,"2006-09-29 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"218",175337,"2006-09-20","P",5,1,9,NA,NA,"2006-09-29 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"219",175338,"2006-09-28","A",1,1,1,NA,NA,"2006-10-02 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"220",175339,"2006-09-28","A",3,1,7,NA,NA,"2006-10-02 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"221",175340,"2006-09-28","P",1,2,1,NA,NA,"2006-10-02 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"222",175341,"2006-09-28","P",2,2,4,NA,NA,"2006-10-02 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"223",175342,"2006-09-28","P",3,1,7,NA,NA,"2006-10-02 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"224",175343,"2006-09-30","A",1,5,1,NA,NA,"2006-10-03 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"225",175344,"2006-09-30","A",2,4,4,NA,NA,"2006-10-03 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"226",175345,"2006-09-30","A",3,4,7,NA,NA,"2006-10-03 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"227",175346,"2006-09-30","P",1,2,1,NA,NA,"2006-10-03 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"228",175347,"2006-09-30","P",2,3,4,NA,NA,"2006-10-03 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"229",175348,"2006-09-30","P",3,1,7,NA,NA,"2006-10-03 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"230",175349,"2006-10-16","A",1,1,1,NA,NA,"2006-11-03 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"231",175350,"2006-10-16","A",9,1,11,NA,NA,"2006-11-03 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"232",175351,"2006-10-16","P",5,2,9,NA,NA,"2006-11-03 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"233",175352,"2006-10-16","P",9,1,11,NA,NA,"2006-11-03 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"234",175353,"2006-10-21","A",1,14,1,NA,NA,"2006-11-03 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"235",175354,"2006-10-21","A",2,3,4,NA,NA,"2006-11-03 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"236",175355,"2006-10-21","A",3,1,7,NA,NA,"2006-11-03 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"237",175356,"2006-10-21","A",5,4,9,NA,NA,"2006-11-03 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"238",175357,"2006-10-21","A",4,1,10,NA,NA,"2006-11-03 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"239",175358,"2006-10-21","A",9,2,11,NA,NA,"2006-11-03 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"240",175359,"2006-10-21","P",1,4,1,NA,NA,"2006-11-03 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"241",175360,"2006-10-21","P",2,4,4,NA,NA,"2006-11-03 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"242",175361,"2006-10-21","P",3,2,7,NA,NA,"2006-11-03 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"243",175362,"2006-10-21","P",5,6,9,NA,NA,"2006-11-03 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"244",175363,"2006-10-29","A",1,21,1,NA,NA,"2006-11-03 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"245",175364,"2006-10-29","A",2,3,4,NA,NA,"2006-11-03 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"246",175365,"2006-10-29","A",3,4,7,NA,NA,"2006-11-03 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"247",175366,"2006-10-29","P",2,1,4,NA,NA,"2006-11-03 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"248",175367,"2006-10-30","A",1,5,1,NA,NA,"2006-11-03 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"249",175368,"2006-10-30","A",2,2,4,NA,NA,"2006-11-03 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"250",175369,"2006-10-30","A",3,2,7,NA,NA,"2006-11-03 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"251",175370,"2006-10-30","P",5,2,9,NA,NA,"2006-11-03 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"252",175371,"2006-10-30","P",9,1,11,NA,NA,"2006-11-03 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"253",175372,"2006-11-12","A",1,10,1,NA,NA,"2006-11-17 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"254",175373,"2006-11-12","A",2,7,4,NA,NA,"2006-11-17 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"255",175374,"2006-11-12","A",3,7,7,NA,NA,"2006-11-17 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"256",175375,"2006-11-12","A",9,1,11,NA,NA,"2006-11-17 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"257",175376,"2006-11-12","P",1,3,1,NA,NA,"2006-11-17 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"258",175377,"2006-11-12","P",3,1,7,NA,NA,"2006-11-17 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"259",175378,"2006-11-22","A",1,4,1,NA,NA,"2006-12-06 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"260",175379,"2006-11-22","A",2,6,4,NA,NA,"2006-12-06 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"261",175380,"2006-11-22","A",3,5,7,NA,NA,"2006-12-06 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"262",175381,"2006-11-22","P",1,2,1,NA,NA,"2006-12-06 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"263",175382,"2006-11-22","P",3,3,7,NA,NA,"2006-12-06 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"264",175383,"2006-11-25","A",1,2,1,NA,NA,"2006-12-06 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"265",175384,"2006-11-25","A",2,3,4,NA,NA,"2006-12-06 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"266",175385,"2006-11-25","A",9,2,11,NA,NA,"2006-12-06 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"267",175386,"2006-11-25","P",2,2,4,NA,NA,"2006-12-06 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"268",175387,"2006-11-28","A",1,2,1,NA,NA,"2006-12-06 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"269",175388,"2006-11-28","A",3,1,7,NA,NA,"2006-12-06 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"270",175389,"2006-11-28","P",1,1,1,NA,NA,"2006-12-06 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"271",175390,"2006-11-28","P",2,1,4,NA,NA,"2006-12-06 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"272",175391,"2006-11-28","P",3,1,7,NA,NA,"2006-12-06 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"273",175392,"2006-12-01","A",1,6,1,NA,NA,"2006-12-07 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"274",175393,"2006-12-01","A",2,5,4,NA,NA,"2006-12-07 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"275",175394,"2006-12-01","A",3,4,7,NA,NA,"2006-12-07 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"276",175395,"2006-12-01","P",2,1,4,NA,NA,"2006-12-07 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"277",175396,"2006-12-01","P",6,1,6,NA,NA,"2006-12-07 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"278",175397,"2006-12-01","P",3,3,7,NA,NA,"2006-12-07 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"279",175398,"2006-12-10","A",1,7,1,NA,NA,"2006-12-20 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"280",175399,"2006-12-10","A",2,6,4,NA,NA,"2006-12-20 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"281",175400,"2006-12-10","A",6,1,6,NA,NA,"2006-12-20 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"282",175401,"2006-12-10","A",3,4,7,NA,NA,"2006-12-20 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"283",175402,"2006-12-10","P",1,2,1,NA,NA,"2006-12-20 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"284",175403,"2006-12-10","P",7,1,3,NA,NA,"2006-12-20 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"285",175404,"2006-12-10","P",2,5,4,NA,NA,"2006-12-20 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"286",175405,"2006-12-10","P",3,4,7,NA,NA,"2006-12-20 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"287",175406,"2006-12-11","A",1,5,1,NA,NA,"2006-12-20 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"288",175407,"2006-12-11","A",2,3,4,NA,NA,"2006-12-20 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"289",175408,"2006-12-11","A",3,2,7,NA,NA,"2006-12-20 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"290",175409,"2006-12-11","P",1,1,1,NA,NA,"2006-12-20 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"291",175410,"2006-12-11","P",2,3,4,NA,NA,"2006-12-20 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"292",175411,"2006-12-11","P",3,3,7,NA,NA,"2006-12-20 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"293",175412,"2006-12-16","A",1,4,1,NA,NA,"2006-12-20 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"294",175413,"2006-12-16","A",2,6,4,NA,NA,"2006-12-20 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"295",175414,"2006-12-16","A",3,2,7,NA,NA,"2006-12-20 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"296",175415,"2006-12-16","P",2,1,4,NA,NA,"2006-12-20 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"297",175416,"2006-12-16","P",3,1,7,NA,NA,"2006-12-20 00:00:00","gof06iwc","2017-10-03 12:34:05","data_loader"
"298",175417,"2007-01-04","A",1,3,1,NA,NA,"2007-01-11 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"299",175418,"2007-01-04","A",3,1,7,NA,NA,"2007-01-11 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"300",175419,"2007-01-04","P",2,1,4,NA,NA,"2007-01-11 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"301",175420,"2007-01-04","P",3,3,7,NA,NA,"2007-01-11 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"302",175421,"2007-01-04","P",9,1,11,NA,NA,"2007-01-11 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"303",175422,"2007-01-06","A",1,2,1,NA,NA,"2007-01-11 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"304",175423,"2007-01-06","A",2,3,4,NA,NA,"2007-01-11 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"305",175424,"2007-01-06","P",1,1,1,NA,NA,"2007-01-11 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"306",175425,"2007-01-06","P",2,2,4,NA,NA,"2007-01-11 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"307",175426,"2007-01-06","P",9,2,11,NA,NA,"2007-01-11 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"308",175427,"2007-01-10","A",1,1,1,NA,NA,"2007-01-11 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"309",175428,"2007-01-10","A",9,1,11,NA,NA,"2007-01-11 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"310",175429,"2007-01-10","P",2,2,4,NA,NA,"2007-01-11 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"311",175430,"2007-01-14","A",1,3,1,NA,NA,"2007-01-23 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"312",175431,"2007-01-14","A",2,2,4,NA,NA,"2007-01-23 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"313",175432,"2007-01-14","A",3,2,7,NA,NA,"2007-01-23 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"314",175433,"2007-01-14","P",1,1,1,NA,NA,"2007-01-23 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"315",175434,"2007-01-14","P",2,1,4,NA,NA,"2007-01-23 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"316",175435,"2007-01-14","P",3,2,7,NA,NA,"2007-01-23 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"317",175436,"2007-02-04","A",1,11,1,NA,NA,"2007-02-20 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"318",175437,"2007-02-04","A",2,6,4,NA,NA,"2007-02-20 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"319",175438,"2007-02-04","A",3,3,7,NA,NA,"2007-02-20 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"320",175439,"2007-02-04","P",1,2,1,NA,NA,"2007-02-20 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"321",175440,"2007-02-04","P",2,2,4,NA,NA,"2007-02-20 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"322",175441,"2007-02-04","P",3,1,7,NA,NA,"2007-02-20 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"323",175442,"2007-02-09","A",1,5,1,NA,NA,"2007-02-20 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"324",175443,"2007-02-09","A",2,2,4,NA,NA,"2007-02-20 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"325",175444,"2007-02-09","A",3,6,7,NA,NA,"2007-02-20 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"326",175445,"2007-02-09","P",2,3,4,NA,NA,"2007-02-20 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"327",175446,"2007-02-09","P",3,1,7,NA,NA,"2007-02-20 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"328",175447,"2007-02-11","A",1,7,1,NA,NA,"2007-02-20 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"329",175448,"2007-02-11","A",2,4,4,NA,NA,"2007-02-20 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"330",175449,"2007-02-11","A",3,4,7,NA,NA,"2007-02-20 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"331",175450,"2007-02-11","P",1,1,1,NA,NA,"2007-02-20 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"332",175451,"2007-02-12","A",1,2,1,NA,NA,"2007-02-20 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"333",175452,"2007-02-12","A",3,1,7,NA,NA,"2007-02-20 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"334",175453,"2007-02-12","P",2,3,4,NA,NA,"2007-02-20 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"335",175454,"2007-03-14","A",1,4,1,NA,NA,"2007-04-12 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"336",175455,"2007-03-14","A",8,2,2,NA,NA,"2007-04-12 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"337",175456,"2007-03-14","A",5,1,9,NA,NA,"2007-04-12 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"338",175457,"2007-03-14","P",7,1,3,NA,NA,"2007-04-12 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"339",175458,"2007-03-14","P",2,3,4,NA,NA,"2007-04-12 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"340",175459,"2007-03-14","P",3,1,7,NA,NA,"2007-04-12 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"341",175460,"2007-03-17","A",1,6,1,NA,NA,"2007-03-27 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"342",175461,"2007-03-17","A",2,5,4,NA,NA,"2007-03-27 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"343",175462,"2007-03-17","A",3,2,7,NA,NA,"2007-03-27 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"344",175463,"2007-03-17","A",11,1,8,NA,NA,"2007-03-27 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"345",175464,"2007-03-17","P",1,1,1,NA,NA,"2007-03-27 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"346",175465,"2007-03-17","P",7,1,3,NA,NA,"2007-03-27 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"347",175466,"2007-03-17","P",2,2,4,NA,NA,"2007-03-27 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"348",175467,"2007-03-17","P",3,6,7,NA,NA,"2007-03-27 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"349",175468,"2007-03-22","A",1,5,1,NA,NA,"2007-03-27 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"350",175469,"2007-03-22","A",2,6,4,NA,NA,"2007-03-27 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"351",175470,"2007-03-22","A",3,2,7,NA,NA,"2007-03-27 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"352",175471,"2007-03-22","A",5,1,9,NA,NA,"2007-03-27 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"353",175472,"2007-03-22","A",9,1,11,NA,NA,"2007-03-27 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"354",175473,"2007-03-22","P",1,1,1,NA,NA,"2007-03-27 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"355",175474,"2007-03-22","P",2,2,4,NA,NA,"2007-03-27 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"356",175475,"2007-03-22","P",3,3,7,NA,NA,"2007-03-27 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"357",175476,"2007-03-25","A",1,1,1,NA,NA,"2007-03-27 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"358",175477,"2007-03-25","A",2,8,4,NA,NA,"2007-03-27 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"359",175478,"2007-03-25","A",3,3,7,NA,NA,"2007-03-27 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"360",175479,"2007-03-25","A",9,2,11,NA,NA,"2007-03-27 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"361",175480,"2007-03-25","P",1,1,1,NA,NA,"2007-03-27 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"362",175481,"2007-03-25","P",7,1,3,NA,NA,"2007-03-27 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"363",175482,"2007-03-25","P",2,1,4,NA,NA,"2007-03-27 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"364",175483,"2007-03-25","P",3,1,7,NA,NA,"2007-03-27 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"365",175484,"2007-04-07","A",1,7,1,NA,NA,"2007-04-12 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"366",175485,"2007-04-07","A",2,18,4,NA,NA,"2007-04-12 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"367",175486,"2007-04-07","A",3,9,7,NA,NA,"2007-04-12 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"368",175487,"2007-04-07","A",5,3,9,NA,NA,"2007-04-12 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"369",175488,"2007-04-07","A",4,1,10,NA,NA,"2007-04-12 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"370",175489,"2007-04-07","A",9,4,11,NA,NA,"2007-04-12 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"371",175490,"2007-04-07","P",1,3,1,NA,NA,"2007-04-12 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"372",175491,"2007-04-07","P",2,1,4,NA,NA,"2007-04-12 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"373",175492,"2007-04-07","P",3,1,7,NA,NA,"2007-04-12 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"374",175493,"2007-04-10","A",1,2,1,NA,NA,"2007-04-12 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"375",175494,"2007-04-10","A",2,3,4,NA,NA,"2007-04-12 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"376",175495,"2007-04-10","A",5,3,9,NA,NA,"2007-04-12 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"377",175496,"2007-04-10","P",1,2,1,NA,NA,"2007-04-12 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"378",175497,"2007-04-10","P",3,1,7,NA,NA,"2007-04-12 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"379",175498,"2007-04-19","A",1,6,1,NA,NA,"2007-04-25 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"380",175499,"2007-04-19","A",3,2,7,NA,NA,"2007-04-25 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"381",175500,"2007-04-19","A",5,3,9,NA,NA,"2007-04-25 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"382",175501,"2007-04-19","P",2,2,4,NA,NA,"2007-04-25 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"383",175502,"2007-04-19","P",3,1,7,NA,NA,"2007-04-25 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"384",175503,"2007-04-19","P",5,1,9,NA,NA,"2007-04-25 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"385",175504,"2007-04-29","A",1,13,1,NA,NA,"2007-05-11 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"386",175505,"2007-04-29","A",8,1,2,NA,NA,"2007-05-11 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"387",175506,"2007-04-29","A",2,3,4,NA,NA,"2007-05-11 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"388",175507,"2007-04-29","A",3,3,7,NA,NA,"2007-05-11 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"389",175508,"2007-04-29","P",1,1,1,NA,NA,"2007-05-11 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"390",175509,"2007-04-29","P",2,1,4,NA,NA,"2007-05-11 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"391",175510,"2007-04-29","P",3,1,7,NA,NA,"2007-05-11 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"392",175511,"2007-05-05","A",1,5,1,NA,NA,"2007-05-07 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"393",175512,"2007-05-05","A",2,6,4,NA,NA,"2007-05-07 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"394",175513,"2007-05-05","A",3,2,7,NA,NA,"2007-05-07 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"395",175514,"2007-05-05","P",3,3,7,NA,NA,"2007-05-07 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"396",175515,"2007-05-05","P",5,2,9,NA,NA,"2008-01-23 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"397",175516,"2007-05-18","A",1,5,1,NA,NA,"2007-05-21 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"398",175517,"2007-05-18","A",2,9,4,NA,NA,"2007-05-21 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"399",175518,"2007-05-18","A",3,2,7,NA,NA,"2007-05-21 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"400",175519,"2007-05-18","P",1,5,1,NA,NA,"2007-05-21 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"401",175520,"2007-05-18","P",2,2,4,NA,NA,"2007-05-21 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"402",175521,"2007-05-18","P",9,1,11,NA,NA,"2007-05-21 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"403",175522,"2007-05-20","A",1,11,1,NA,NA,"2007-05-31 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"404",175523,"2007-05-20","A",8,4,2,NA,NA,"2007-05-31 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
"405",175524,"2007-05-20","A",7,2,3,NA,NA,"2007-05-31 00:00:00","gof07iwc","2017-10-03 12:34:05","data_loader"
